"","Region","RegionName","StateName","MSAName","CountyName","CityName","ForecastYoYPctChange"
"423","County","Albany","WY","Laramie","Albany",NA,0.282950967161488
"424","County","Alcorn","MS","Corinth","Alcorn",NA,-3.40641711229946
"425","County","Amador","CA",NA,"Amador",NA,9.76338400528751
"426","County","Andrew","MO","St. Joseph","Andrew",NA,3.77801570306924
"427","County","Archer","TX","Wichita Falls","Archer",NA,-1.82825278810409
"428","County","Attala","MS",NA,"Attala",NA,5.26021003500583
"429","County","Austin","TX","Houston","Austin",NA,-0.822290703646633
"430","County","Bailey","TX",NA,"Bailey",NA,12.960219478738
"431","County","Barber","KS",NA,"Barber",NA,2.66045548654243
"432","County","Barnes","ND",NA,"Barnes",NA,4.60215882806476
"433","County","Barron","WI",NA,"Barron",NA,3.56760772659732
"434","County","Barrow","GA","Atlanta","Barrow",NA,7.52555622369213
"435","County","Barton","KS","Great Bend","Barton",NA,2.97203728362183
"436","County","Bartow","GA","Atlanta","Bartow",NA,8.50619699934769
"437","County","Baxter","AR","Mountain Home","Baxter",NA,-3.07692307692308
"438","County","Baylor","TX",NA,"Baylor",NA,4.00506756756758
"439","County","Beaver","PA","Pittsburgh","Beaver",NA,5.97224149895905
"440","County","Becker","MN",NA,"Becker",NA,5.25215311004785
"441","County","Benton","AR","Fayetteville","Benton",NA,8.11778290993073
"442","County","Benton","IN","Lafayette-West Lafayette","Benton",NA,8.15142857142856
"443","County","Benton","MN","St. Cloud","Benton",NA,5.33567251461988
"444","County","Benton","OR","Corvallis","Benton",NA,4.8151111111111
"445","County","Benton","WA","Kennewick","Benton",NA,9.03717320261437
"446","County","Bergen","NJ","New York","Bergen",NA,6.62677131022456
"447","County","Blaine","ID","Hailey","Blaine",NA,4.75733015494637
"448","County","Blaine","MT",NA,"Blaine",NA,3.83133380381087
"449","County","Blanco","TX",NA,"Blanco",NA,5.14050674564002
"450","County","Blount","AL","Birmingham","Blount",NA,2.46321922796795
"451","County","Blount","TN","Knoxville","Blount",NA,3.17643710870803
"452","County","Bonner","ID","Sandpoint","Bonner",NA,5.06226696495153
"453","County","Bosque","TX",NA,"Bosque",NA,4.21276595744682
"454","County","Branch","MI","Coldwater","Branch",NA,10.8384371700106
"455","County","Brazos","TX","College Station","Brazos",NA,3.47527200791296
"456","County","Bremer","IA","Waterloo","Bremer",NA,-0.949828178694156
"457","County","Broome","NY","Binghamton","Broome",NA,1.33333333333334
"458","County","Burnet","TX",NA,"Burnet",NA,1.26708398539384
"459","County","Butler","KS","Wichita","Butler",NA,5.03204047217538
"460","County","Butler","MO","Poplar Bluff","Butler",NA,3.37764606265876
"461","County","Butler","OH","Cincinnati","Butler",NA,3.82421634910879
"462","County","Cabell","WV","Huntington","Cabell",NA,2.46598639455782
"463","County","Camden","GA","St. Marys","Camden",NA,7.42001316655694
"464","County","Camden","MO",NA,"Camden",NA,-0.572181243414116
"465","County","Camden","NJ","Philadelphia","Camden",NA,7.72864019253912
"466","County","Cannon","TN","Nashville","Cannon",NA,4.27272727272727
"467","County","Canyon","ID","Boise City","Canyon",NA,3.49270833333333
"468","County","Carbon","MT","Billings","Carbon",NA,-3.7880859375
"469","County","Carbon","PA","Allentown","Carbon",NA,8.6243798724309
"470","County","Carson","TX","Amarillo","Carson",NA,-2.43008225616921
"471","County","Carter","OK","Ardmore","Carter",NA,0.279151943462908
"472","County","Carter","TN","Johnson City","Carter",NA,0.520814061054575
"473","County","Carver","MN","Minneapolis-St Paul","Carver",NA,4.62209842154131
"474","County","Cassia","ID","Burley","Cassia",NA,8.00299760191847
"475","County","Cayuga","NY","Auburn","Cayuga",NA,4.60033444816053
"476","County","Chelan","WA","Wenatchee","Chelan",NA,3.35447891251308
"477","County","Citrus","FL","Homosassa Springs","Citrus",NA,7.48695054945054
"478","County","Clarke","GA","Athens","Clarke",NA,6.80024213075061
"479","County","Clarke","MS","Meridian","Clarke",NA,6.66519337016576
"480","County","Coffee","GA","Douglas","Coffee",NA,2.59748427672957
"481","County","Coffee","TN","Tullahoma","Coffee",NA,5.59360374414977
"482","County","Collin","TX","Dallas-Fort Worth","Collin",NA,4.48797038864899
"483","County","Cooper","MO",NA,"Cooper",NA,5.8757327080891
"484","County","Copiah","MS","Jackson","Copiah",NA,4.77925531914893
"485","County","Coweta","GA","Atlanta","Coweta",NA,7.5866865375062
"486","County","Cowley","KS","Arkansas City-Winfield","Cowley",NA,5.51977401129944
"487","County","Craven","NC","New Bern","Craven",NA,-0.454863540937722
"488","County","Custer","MT",NA,"Custer",NA,-0.39391979301423
"489","County","Dakota","MN","Minneapolis-St Paul","Dakota",NA,6.02687776141384
"490","County","Dallas","IA","Des Moines","Dallas",NA,4.50435540069687
"491","County","Dallas","MO","Springfield","Dallas",NA,4.35383386581469
"492","County","Dallas","TX","Dallas-Fort Worth","Dallas",NA,5.16771488469601
"493","County","Dawson","GA","Atlanta","Dawson",NA,5.60505263157896
"494","County","Dawson","MT",NA,"Dawson",NA,-0.60942158616577
"495","County","Dawson","TX","Lamesa","Dawson",NA,6.97900262467193
"496","County","DeSoto","MS","Memphis","DeSoto",NA,5.20851326341765
"497","County","Dekalb","GA","Atlanta","Dekalb",NA,6.64644808743169
"498","County","DeKalb","MO","St. Joseph","DeKalb",NA,0.598275862068975
"499","County","Dekalb","TN",NA,"Dekalb",NA,5.05726141078837
"500","County","Denton","TX","Dallas-Fort Worth","Denton",NA,2.97959183673469
"501","County","Denver","CO","Denver","Denver",NA,6.20752456266476
"502","County","Dickey","ND",NA,"Dickey",NA,1.93301435406699
"503","County","Dubois","IN","Jasper","Dubois",NA,3.93901593901593
"504","County","Durham","NC","Durham","Durham",NA,2.25613207547171
"505","County","Elbert","CO","Denver","Elbert",NA,5.31913567421567
"506","County","Elmore","AL","Montgomery","Elmore",NA,-2.14838300570704
"507","County","Elmore","ID","Mountain Home","Elmore",NA,-3.31503267973856
"508","County","Emmons","ND",NA,"Emmons",NA,1.26124818577649
"509","County","Etowah","AL","Gadsden","Etowah",NA,-1.3269035532995
"510","County","Fannin","GA",NA,"Fannin",NA,8.55586283185841
"511","County","Fannin","TX",NA,"Fannin",NA,1.64167585446526
"512","County","Fergus","MT",NA,"Fergus",NA,3.08756438557762
"513","County","Finney","KS","Garden City","Finney",NA,5.13498992612491
"514","County","Fresno","CA","Fresno","Fresno",NA,6.64593698175788
"515","County","Fulton","GA","Atlanta","Fulton",NA,2.93376475066616
"516","County","Fulton","IN",NA,"Fulton",NA,-0.471030042918452
"517","County","Fulton","OH","Toledo","Fulton",NA,5.83422053231939
"518","County","Gaines","TX",NA,"Gaines",NA,7.46622073578596
"519","County","Garvin","OK",NA,"Garvin",NA,1.82601880877742
"520","County","Gaston","NC","Charlotte","Gaston",NA,3.75216763005781
"521","County","Geauga","OH","Cleveland","Geauga",NA,2.73751135331517
"522","County","Gibson","IN",NA,"Gibson",NA,1.68650793650793
"523","County","Gibson","TN",NA,"Gibson",NA,1.86431478968792
"524","County","Gilmer","GA",NA,"Gilmer",NA,4.64538258575198
"525","County","Glades","FL",NA,"Glades",NA,1.18505338078292
"526","County","Goliad","TX","Victoria","Goliad",NA,1.94996986136227
"527","County","Gordon","GA","Calhoun","Gordon",NA,8.08161648177497
"528","County","Goshen","WY",NA,"Goshen",NA,1.23989898989898
"529","County","Graham","AZ","Safford","Graham",NA,9.1414004078858
"530","County","Greene","AR","Paragould","Greene",NA,-7.23541048466865
"531","County","Greene","MO","Springfield","Greene",NA,1.8624060150376
"532","County","Greene","NY",NA,"Greene",NA,3.20835751596054
"533","County","Greene","TN","Greeneville","Greene",NA,2.96243654822335
"534","County","Greene","VA","Charlottesville","Greene",NA,-4.68437929454879
"535","County","Grundy","IL","Chicago","Grundy",NA,9.64657079646019
"536","County","Hardin","KY","Elizabethtown","Hardin",NA,3.27953890489914
"537","County","Hardin","TN",NA,"Hardin",NA,3.94760312151616
"538","County","Hardin","TX","Beaumont","Hardin",NA,2.28149190710767
"539","County","Harper","KS",NA,"Harper",NA,6.76034482758621
"540","County","Harris","GA","Columbus","Harris",NA,5.06262833675564
"541","County","Harris","TX","Houston","Harris",NA,1.26228602981777
"542","County","Harvey","KS","Wichita","Harvey",NA,5.03025210084034
"543","County","Hawaii","HI","Hilo","Hawaii",NA,-1.15859669469411
"544","County","Hendry","FL","Clewiston","Hendry",NA,3.9106984969054
"545","County","Holmes","MS",NA,"Holmes",NA,-2.69802731411229
"546","County","Howard","IN","Kokomo","Howard",NA,5.72849162011173
"547","County","Howard","MD","Baltimore","Howard",NA,1.85603112840467
"548","County","Howard","MO",NA,"Howard",NA,3.15600624024961
"549","County","Howell","MO","West Plains","Howell",NA,-0.675438596491229
"550","County","Hudson","NJ","New York","Hudson",NA,11.7729805013927
"551","County","Ingham","MI","Lansing","Ingham",NA,7.0729751403368
"552","County","Isanti","MN","Minneapolis-St Paul","Isanti",NA,11.3129399025447
"553","County","Island","WA","Oak Harbor","Island",NA,2.03684348053306
"554","County","Itasca","MN",NA,"Itasca",NA,8.41678939617083
"555","County","Jasper","IA","Newton","Jasper",NA,1.01326053042121
"556","County","Jasper","IN","Chicago","Jasper",NA,14.4681933842239
"557","County","Jasper","MO","Joplin","Jasper",NA,-4.27308066083576
"558","County","Jasper","MS","Laurel","Jasper",NA,2.38164754953076
"559","County","Jasper","SC","Hilton Head Island","Jasper",NA,1.98785425101216
"560","County","Jasper","TX",NA,"Jasper",NA,5.79071969696969
"561","County","Jerome","ID","Twin Falls","Jerome",NA,2.07415990730011
"562","County","Jersey","IL","St. Louis","Jersey",NA,0.872400756143676
"563","County","Jewell","KS",NA,"Jewell",NA,4.48758465011287
"564","County","Juneau","AK","Juneau","Juneau",NA,-0.716986017607457
"565","County","Karnes","TX",NA,"Karnes",NA,2.67294117647059
"566","County","Kearny","KS","Garden City","Kearny",NA,4.19946571682992
"567","County","Kemper","MS","Meridian","Kemper",NA,4.12903225806451
"568","County","Kenton","KY","Cincinnati","Kenton",NA,6.96401900882553
"569","County","Kinney","TX",NA,"Kinney",NA,7.32006125574272
"570","County","Kitsap","WA","Bremerton","Kitsap",NA,9.80892448512585
"571","County","Lapeer","MI","Detroit","Lapeer",NA,-6.31679389312977
"572","County","Lassen","CA","Susanville","Lassen",NA,0.457215836526181
"573","County","Lavaca","TX",NA,"Lavaca",NA,6.20093896713616
"574","County","Lehigh","PA","Allentown","Lehigh",NA,3.86474973375932
"575","County","Lonoke","AR","Little Rock","Lonoke",NA,3.14144486692016
"576","County","Lorain","OH","Cleveland","Lorain",NA,3.22246858832225
"577","County","Loudon","TN","Knoxville","Loudon",NA,3.1843487394958
"578","County","Louisa","VA",NA,"Louisa",NA,4.51603354711396
"579","County","Macomb","MI","Detroit","Macomb",NA,-1.81420765027323
"580","County","Madera","CA","Madera","Madera",NA,7.82777314428691
"581","County","Marion","FL","Ocala","Marion",NA,3.96162046908315
"582","County","Marion","IN","Indianapolis","Marion",NA,-2.56254917387884
"583","County","Marion","KS",NA,"Marion",NA,-7.04761904761905
"584","County","Marion","MO","Hannibal","Marion",NA,6.28127623845507
"585","County","Marion","MS",NA,"Marion",NA,1.07015985790408
"586","County","Marion","OH","Marion","Marion",NA,3.82481751824817
"587","County","Marion","OR","Salem","Marion",NA,4.23515624999999
"588","County","Marion","TN","Chattanooga","Marion",NA,17.0457643622201
"589","County","Marion","TX",NA,"Marion",NA,5.3906103286385
"590","County","Marion","WV","Fairmont","Marion",NA,-1.44626407369498
"591","County","Martin","FL","Port St. Lucie","Martin",NA,2.38993948562785
"592","County","Martin","IN",NA,"Martin",NA,3.44543147208123
"593","County","Martin","MN",NA,"Martin",NA,4.11214953271029
"594","County","McKean","PA","Bradford","McKean",NA,1.21996879875195
"595","County","McLean","IL","Bloomington","McLean",NA,0.628965517241387
"596","County","McLean","ND",NA,"McLean",NA,4.8802359882006
"597","County","McLeod","MN","Hutchinson","McLeod",NA,8.11670761670762
"598","County","McMinn","TN","Athens","McMinn",NA,0.935920577617333
"599","County","Medina","OH","Cleveland","Medina",NA,2.97207586933614
"600","County","Medina","TX","San Antonio","Medina",NA,4.46412113232391
"601","County","Meeker","MN",NA,"Meeker",NA,4.58823529411765
"602","County","Merced","CA","Merced","Merced",NA,7.4950495049505
"603","County","Mercer","MO",NA,"Mercer",NA,5.6218487394958
"604","County","Mercer","NJ","Trenton","Mercer",NA,-0.537132987910194
"605","County","Mercer","PA","Youngstown","Mercer",NA,-0.140801644398769
"606","County","Miller","MO",NA,"Miller",NA,4.25504439063762
"607","County","Mobile","AL","Mobile","Mobile",NA,2.60930640913082
"608","County","Mohave","AZ","Lake Havasu City","Mohave",NA,5.11325545962418
"609","County","Monroe","FL","Key West","Monroe",NA,0.568094100349192
"610","County","Monroe","GA","Macon","Monroe",NA,-4.97904869762175
"611","County","Monroe","IN","Bloomington","Monroe",NA,1.38466076696164
"612","County","Monroe","MI","Monroe","Monroe",NA,6.12465940054496
"613","County","Monroe","MS",NA,"Monroe",NA,-2.30838709677419
"614","County","Monroe","NY","Rochester","Monroe",NA,3.19524142757173
"615","County","Monroe","PA","East Stroudsburg","Monroe",NA,4.5014005602241
"616","County","Monroe","TN",NA,"Monroe",NA,0.0773152081563255
"617","County","Morgan","GA","Atlanta","Morgan",NA,8.79023418036871
"618","County","Morgan","IL","Jacksonville","Morgan",NA,2.06973848069738
"619","County","Morgan","IN","Indianapolis","Morgan",NA,-1.04530531845043
"620","County","Morgan","TN","Knoxville","Morgan",NA,9.37815126050421
"621","County","Morgan","UT","Ogden","Morgan",NA,1.52582883577486
"622","County","Morris","NJ","New York","Morris",NA,4.39308249591026
"623","County","Morris","TX",NA,"Morris",NA,9.16736990154712
"624","County","Morton","ND","Bismarck","Morton",NA,0.847332015810287
"625","County","Murray","GA","Dalton","Murray",NA,9.88879456706282
"626","County","Nassau","FL","Jacksonville","Nassau",NA,6.61795569374271
"627","County","Nassau","NY","New York","Nassau",NA,5.91687464004607
"628","County","Navajo","AZ","Show Low","Navajo",NA,2.79687500000001
"629","County","Nelson","KY","Bardstown","Nelson",NA,2.78047182175623
"630","County","Nelson","VA","Charlottesville","Nelson",NA,-0.792079207920793
"631","County","Nemaha","KS",NA,"Nemaha",NA,4.38145416227609
"632","County","Neosho","KS",NA,"Neosho",NA,10.7835365853659
"633","County","Nevada","CA","Truckee","Nevada",NA,5.70643854119766
"634","County","Newton","GA","Atlanta","Newton",NA,8.71532846715328
"635","County","Newton","IN","Chicago","Newton",NA,13.0820610687023
"636","County","Newton","MO","Joplin","Newton",NA,-2.01712583767685
"637","County","Newton","MS",NA,"Newton",NA,-0.709908069458631
"638","County","Newton","TX","Beaumont","Newton",NA,2.55885363357216
"639","County","Norton","KS",NA,"Norton",NA,1.42389525368249
"640","County","Nueces","TX","Corpus Christi","Nueces",NA,1.82030178326476
"641","County","Oceana","MI",NA,"Oceana",NA,6.7469342251951
"642","County","Oconee","SC","Seneca","Oconee",NA,-3.41404682274248
"643","County","Oldham","KY","Louisville/Jefferson County","Oldham",NA,1.04585152838428
"644","County","Oneida","ID",NA,"Oneida",NA,7.16874589625738
"645","County","Oneida","NY","Utica","Oneida",NA,6.30065897858321
"646","County","Oneida","WI",NA,"Oneida",NA,5.40606460118656
"647","County","Onslow","NC","Jacksonville","Onslow",NA,0.823616236162361
"648","County","Orange","CA","Los Angeles-Long Beach-Anaheim","Orange",NA,6.64220697381319
"649","County","Orange","FL","Orlando","Orange",NA,7.07878017789072
"650","County","Orange","NC","Durham","Orange",NA,2.94308659217877
"651","County","Orange","NY","New York","Orange",NA,7.88986599664991
"652","County","Orange","TX","Beaumont","Orange",NA,6.52866861030126
"653","County","Orange","VA",NA,"Orange",NA,3.9824644549763
"654","County","Oregon","MO",NA,"Oregon",NA,6.17709923664123
"655","County","Oswego","NY","Syracuse","Oswego",NA,3.77377377377377
"656","County","Otsego","MI",NA,"Otsego",NA,8.13940520446097
"657","County","Otsego","NY","Oneonta","Otsego",NA,1.19470404984423
"658","County","Ottawa","MI","Grand Rapids","Ottawa",NA,7.29799279464745
"659","County","Ottawa","OH","Port Clinton","Ottawa",NA,3.30860534124628
"660","County","Ottawa","OK","Miami","Ottawa",NA,-3.17267267267267
"661","County","Owyhee","ID","Boise City","Owyhee",NA,5.24496981891349
"662","County","Panola","TX",NA,"Panola",NA,4.35258358662614
"663","County","Parker","TX","Dallas-Fort Worth","Parker",NA,4.088
"664","County","Parmer","TX",NA,"Parmer",NA,6.72333333333333
"665","County","Pawnee","KS",NA,"Pawnee",NA,-0.374251497005984
"666","County","Pender","NC","Wilmington","Pender",NA,6.088113813676
"667","County","Peoria","IL","Peoria","Peoria",NA,-0.176285414480593
"668","County","Person","NC","Durham","Person",NA,2.36845983787768
"669","County","Pettis","MO","Sedalia","Pettis",NA,1.09498399146211
"670","County","Phelps","MO","Rolla","Phelps",NA,3.3893536121673
"671","County","Pierce","ND",NA,"Pierce",NA,5.6380664652568
"672","County","Pierce","WA","Seattle","Pierce",NA,8.60085184058412
"673","County","Pierce","WI","Minneapolis-St Paul","Pierce",NA,7.33029843196762
"674","County","Pitkin","CO","Glenwood Springs","Pitkin",NA,7.88255383739682
"675","County","Placer","CA","Sacramento","Placer",NA,6.13477812177503
"676","County","Platte","MO","Kansas City","Platte",NA,3.17029972752043
"677","County","Platte","WY",NA,"Platte",NA,3.14962325080732
"678","County","Plumas","CA",NA,"Plumas",NA,-1.2637586628618
"679","County","Porter","IN","Chicago","Porter",NA,9.41784037558686
"680","County","Potter","TX","Amarillo","Potter",NA,2.17380952380952
"681","County","Pueblo","CO","Pueblo","Pueblo",NA,11.5993377483444
"682","County","Putnam","FL","Palatka","Putnam",NA,2.0641925777332
"683","County","Putnam","GA",NA,"Putnam",NA,11.0121387283237
"684","County","Putnam","IN","Indianapolis","Putnam",NA,0.199391171993901
"685","County","Putnam","MO",NA,"Putnam",NA,9.84967320261438
"686","County","Putnam","NY","New York","Putnam",NA,6.30748663101603
"687","County","Putnam","OH",NA,"Putnam",NA,6.7312874251497
